code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score
86478,ACELIOFINAZ 100 MG 20 F.C. TAB,ACELIOFINAZ 100 MG 20 F.C. TAB,اسيليوفيناز 100 مجم 20 اقراص,2500486,100.0
90841,ACETOLYTIC 600 MG 10 CAPS,ACETOLYTIC 600 MG 10 CAPS,اسيتوليتك 600 مجم 10 كبسول,2543670,100.0
91756,ACETYL-C CORCEPT 20CAPS,,,,
74075,ACETYLCISTEINE 200 MG 10 SACHETS,ACETYLCISTEIN 200 MG 10 SACHET,استيل سيستايين 200 مجم 10 اكياس,2452687,96.8
73854,ACETYLCISTEINE 600 MG 10 SACHETS,ACETYLCISTEIN 200 MG 10 SACHET,استيل سيستايين 200 مجم 10 اكياس,2452687,93.5
91666,ACETYLCYSTEINE VITA C 10 SACHETS,ACETYLCYSTEINE VITA C 10 SACHETS,استيل سيستايين فيتا سي 10 اكياس,2296794,100.0
85839,ACHTENON 30 TABS,,,,
21489,ACICONE S SUSP 120ML,,,,
81700,ACIVIRAX 400 MG 30 TAB,ACIVIRAX 400 MG 30 TABS,اسيفيراكس 400 مجم 30 اقراص,2535750,97.8
55704,ACIVIRAX 800 MG 20 TAB,ACIVIRAX 800 MG 20 TABS.,اسيفيراكس 800 مجم 20 اقراص,970883,97.8
74783,ACNE-STOP CREAM 30 GM,,,,
56828,ACNESCAVE GEL 30 GM,,,,
79378,ACNIACT GEL 15 GM,,,,
78592,ACNITAZ GEL 15 GM,,,,
26476,ACRETIN 0.025% CREAM 30 GM,ACRETIN 0.025 % CREAM 30 GM,اكريتين 0.025 % كريم 30 جم,1783735,94.3
26475,ACRETIN 0.05% CREAM,,,,
81251,ACTI-COLLA ADVANCE 10 SACHET,,,,
86436,ACTI-COLLA ADVANCE 30 SACHETS,,,,
78714,ACTI-COLLA C 10 SACHETS,,,,
81013,ACTI-COLLA C 30SACHETS,,,,
84051,ACTI-FOLIC 30 TABS.,ACTI FOLIC 30 TABS,اكتي فوليك 30 اقراص,901885,94.4
91980,ACTI-MASS MASSAGE CREAM 50GM,,,,
91082,ACTI 20 MG FLIM TAB 20,,,,
59238,ACTIFAST 50 MG 30TAB,,,,
88910,ACTIFAST 50 MG 30 SACHETS,ACTIFAST 50 MG 30 SACHETS,اكتيفاست 50 مجم 30 اكياس,2435105,100.0
79728,ACTIFAST 6 SACHETS,,,,
3718,ACTIMAR 30 CAPS,,,,
91243,ACTITRUE CALAMINE LOTION 100ml,,,,
91242,ACTITRUE INTIMATE FEMININE WASH 200ml,,,,
91210,ACTITRUE MOUTH WASH,,,,
58283,ACTIVE HAIR OIL 120 ML,ACTIVE HAIR OIL 120 ML,اكتيف هير زيت 120 مل,2191945,100.0
58284,ACTIVE SHAMPOO 250 ML,,,,
77065,ACTOS 30 MG 30TAB,,,,
28089,ACTRAPID HM 100 I.U./ML 5*3ML PENFILLS,,,,
25153,ACTRAPID HM 100 I.U./ML 10 ML VIAL,ACTRAPID HM 100 I.U. / ML 10 ML VIAL,اكترابيد 100 وحده / 10 مل امبول,2336695,92.8
74896,ACYCLOVIR 10 GM CREAM,,,,
74041,ACYCLOVIR 400 MG 35 TAB,,,,
21481,ACYCLOVIR 800 MG 35 TAB,,,,
29154,ADAPALENE GEL 30 GM,,,,
48222,ADENOSINE FORT 3 AMP,,,,
89285,ADMLASE SYRUP 120 ML,,,,
74621,ADOL 500 MG 24 TAB,,,,
74549,ADOL EXTRA 24 TAB,,,,
48087,ADOL SINUS 24 TAB,,,,
59464,ADOLOR 10 MG 20 TAB,,,,
77042,ADOLOR 15 MG AMP,,,,
81141,ADOLOR 30 MG 3 AMP,ADOLOR 30 MG 3 AMPS.,ادولور 30 مجم 3 امبول,901756,97.3
88144,ADPORT 1 MG IMP++++++,,,,
80215,ADRENOCORTINE 1MG/ML I.M. AMP.,,,,
59694,ADVANCE SOAP BAR 100 G,,,,
77290,ADVANCE SOAP 100gm,,,,
60097,ADVANCRIB 400 MG 5 TAB,ADVANCRIB 400 MG 5 TABLETS,ادفانكريب 400 مجم 5 اقراص,2096005,91.7
65510,ADVOCHOL 10 MG 28 TAB,,,,
